id;coord_ra;coord_decl;coord_htmId20;parent;flags_badcentroid;centroid_sdss_x;centroid_sdss_y;centroid_sdss_xVar;centroid_sdss_xyCov;centroid_sdss_yVar;centroid_sdss_flags;flags_pixel_edge;flags_pixel_interpolated_any;flags_pixel_interpolated_center;flags_pixel_saturated_any;flags_pixel_saturated_center;flags_pixel_cr_any;flags_pixel_cr_center;centroid_naive_x;centroid_naive_y;centroid_naive_xVar;centroid_naive_xyCov;centroid_naive_yVar;centroid_naive_flags;centroid_gaussian_x;centroid_gaussian_y;centroid_gaussian_xVar;centroid_gaussian_xyCov;centroid_gaussian_yVar;centroid_gaussian_flags;shape_sdss_Ixx;shape_sdss_Iyy;shape_sdss_Ixy;shape_sdss_IxxVar;shape_sdss_IxxIyyCov;shape_sdss_IxxIxyCov;shape_sdss_IyyVar;shape_sdss_IyyIxyCov;shape_sdss_IxyVar;shape_sdss_flags;shape_sdss_centroid_x;shape_sdss_centroid_y;shape_sdss_centroid_xVar;shape_sdss_centroid_xyCov;shape_sdss_centroid_yVar;shape_sdss_centroid_flags;shape_sdss_flags_unweightedbad;shape_sdss_flags_unweighted;shape_sdss_flags_shift;shape_sdss_flags_maxiter;flux_psf;flux_psf_err;flux_psf_flags;flux_psf_psffactor;flux_psf_flags_psffactor;flux_psf_flags_badcorr;flux_naive;flux_naive_err;flux_naive_flags;flux_gaussian;flux_gaussian_err;flux_gaussian_flags;flux_gaussian_psffactor;flux_gaussian_flags_psffactor;flux_gaussian_flags_badcorr;flux_sinc;flux_sinc_err;flux_sinc_flags;centroid_record_x;centroid_record_y;classification_extendedness;aperturecorrection;aperturecorrection_err;refFlux;refFlux_err;objectId;coord_raVar;coord_radeclCov;coord_declVar;exposure_id;exposure_filter_id;exposure_time;exposure_time_mid;cluster_id;cluster_coord_ra;cluster_coord_decl
2603832513169779;113.707753264552;-88.3099190197957;12649452511182;NULL;0;697.395193784965;285.021138868055;0.319763983255953;NULL;0.145610343409519;0;0;0;0;0;0;0;0;697.031964756993;284.210841772066;NULL;NULL;NULL;0;697.299880773878;285.024641520213;NULL;NULL;NULL;0;1.85635023041622;1.4501290162786;0.164912533034141;1.19370773479655;NULL;NULL;0.470956001508287;NULL;0.728436152330071;0;697.489342466169;284.793691530249;NULL;NULL;NULL;0;0;0;0;0;243.04996311917;51.1499422100529;0;8.438380241394043;0;0;38.9128325581551;134.791114295799;0;286.505718358901;84.3126696307697;0;7.314539909362793;0;0;61.5387873933669;135.044120268048;0;697.658204388149;284.577878639485;1;0.997963558669385;0.000411225246538405;83.079291327474;1.87614533559298;2603832513138027;0.0228337318879116;-0.0000144991676154471;0.0501518680636969;6314230266;2;53.9075012207;53989.2805771444;NULL;113.707753264552;-88.3099190197957
2603832513169755;114.8748287596;-88.3350703162243;12649452038909;NULL;0;1035.64090159134;100.169296856263;0.00713975262500771;NULL;0.00698422069840327;0;0;0;0;0;0;0;0;1035.29723477315;100.117338535818;NULL;NULL;NULL;0;1035.65171300268;100.164114512262;NULL;NULL;NULL;0;1.30287613768796;1.20981727262759;-0.142590077173579;0.0206429844204765;NULL;NULL;0.00970789999368469;NULL;0.0177994184545765;0;1035.71049447871;100.083804893641;NULL;NULL;NULL;0;0;0;0;0;1473.73534253969;55.4871604863683;0;8.484419822692871;0;0;1533.65337872505;135.876784129567;0;1488.86643584039;82.0957896465198;0;7.224410057067871;0;0;1559.9474166887;136.268701119676;0;1035.77119689454;100.000027685465;0;1.00250945791809;0.000411225246538405;410.34413517633;2.61650843293465;2603832513138724;0.00109522614360768;-3.62241938768613e-7;0.00111958324507574;6314230266;2;53.9075012207;53989.2805771444;NULL;114.8748287596;-88.3350703162243
2603832513169788;109.199089607805;-88.3248409483287;12649452683444;NULL;0;381.16664561041;1450.24430379326;0.131284511581701;NULL;0.447958766454576;0;0;0;0;0;0;0;0;380.97390960956;1449.83548345741;NULL;NULL;NULL;0;380.963718348922;1450.04473591171;NULL;NULL;NULL;0;0.460998693882751;2.48594554463533;-0.0724904971373163;0.000315215874596127;NULL;NULL;0.000853801357676367;NULL;0.00916625432933787;0;380.98041870985;1450.30936377267;NULL;NULL;NULL;0;0;0;0;0;213.171357867549;48.9921438744335;0;8.079389572143555;0;0;94.7603580355644;135.214833621849;0;3450.19041273415;66.4541266389425;0;6.925300121307373;0;0;135.22570110372;135.595416047569;0;380.999198572492;1450.34661618799;1;0.973265376441411;0.000411225246538405;11.9839469998749;1.58104664759895;2603832513137679;0.0702459352554798;-0.0000102406433140351;0.0206004285144042;6314230266;2;53.9075012207;53989.2805771444;NULL;109.199089607805;-88.3248409483287
2603832513169787;109.830455960768;-88.3234955631343;12649452682758;NULL;0;426.034391871326;1288.54310737845;0.00033544074286632;NULL;0.00037255840688033;0;0;0;0;0;0;0;0;426.032548764447;1288.27885924979;NULL;NULL;NULL;0;426.040359787227;1288.54087600316;NULL;NULL;NULL;0;1.01352159937627;1.10106681718505;-0.08022794274818;0.000900017368608913;NULL;NULL;0.000491698909384822;NULL;0.00106221461109364;0;426.055987314254;1288.54826676982;NULL;NULL;NULL;0;0;0;0;0;7441.08725967241;69.7029296379898;0;8.121310234069824;0;0;7164.21561023779;140.586695819494;0;7064.11908101878;104.591514622094;0;6.905509948730469;0;0;7197.52808207727;140.913135699927;0;426.071301825648;1288.5604400969;0;0.975723814783043;0.000411225246538405;2034.91394621054;4.10906195159526;2603832513137733;0.000058422181786873;-1.79136500989057e-8;0.0000526310490502736;6314230266;2;53.9075012207;53989.2805771444;NULL;109.830455960768;-88.3234955631343
2603832513169786;109.976106920735;-88.3474433796467;12649452666725;NULL;0;645.079056600336;1329.15983777016;3.79297955414906;NULL;1.09439558735893;0;0;0;0;0;0;0;0;644.899349757385;1328.28671075533;NULL;NULL;NULL;0;645.242509910841;1329.10805833391;NULL;NULL;NULL;0;7.24646715587896;4.74227725421698;1.31880083123943;4.93414593869527;NULL;NULL;1.69622932295613;NULL;2.11316396930208;0;645.523294184758;1328.98835673132;NULL;NULL;NULL;0;0;0;0;0;351.57155431016;49.3256089562014;0;8.09922981262207;0;0;908.800345897675;135.819079896711;0;1009.2053485823;154.678829726472;0;6.875820159912109;0;0;868.425942438937;136.164661645463;0;645.818108722368;1328.85621554292;1;0.974505539467188;0.000411225246538405;147.400517539507;1.77714781527667;2603832513137972;0.171616416068489;-0.000165856365511566;0.594926881590653;6314230266;2;53.9075012207;53989.2805771444;NULL;109.976106920735;-88.3474433796467
2603832513169785;109.799507753018;-88.3474566403268;12649452639329;NULL;0;629.331899262923;1372.53293685812;0.0761785625425313;NULL;0.316621600958999;0;0;0;0;0;0;0;0;629.262399910272;1372.72604875563;NULL;NULL;NULL;0;629.494611320852;1372.31199110765;NULL;NULL;NULL;0;0.378509435381044;5.05760179103869;0.254890495071384;0.0297673916798134;NULL;NULL;0.205623723392824;NULL;5.31467433363085;0;629.228428542716;1372.84368164384;NULL;NULL;NULL;0;0;0;0;0;270.5568498781;49.2503910549029;0;8.089719772338867;0;0;317.645780086517;135.375343132113;0;330.545637017567;75.3348393735994;0;6.910260200500488;0;0;310.284438071927;135.701368219475;0;629.276247031369;1373.17975209479;1;0.973848489944984;0.000411225246538405;83.3408839718229;2.00720011792539;2603832513137951;0.0496506425818529;-6.44927420562587e-6;0.0119487976863009;6314230266;2;53.9075012207;53989.2805771444;NULL;109.799507753018;-88.3474566403268
2603832513169784;110.016316252631;-88.3525920042386;12649452613423;NULL;0;692.940159765532;1335.85767303358;0.000143917379968211;NULL;0.000158133847126611;0;0;0;0;0;0;0;0;692.457846764608;1335.39802375316;NULL;NULL;NULL;0;692.942555419589;1335.84654781938;NULL;NULL;NULL;0;1.09110797102799;1.15936259539094;-0.0798808707987851;0.000513270770697591;NULL;NULL;0.000274064797518873;NULL;0.000579494903353148;0;692.935742785396;1335.87673075805;NULL;NULL;NULL;0;0;0;0;0;12982.6021094561;81.8068269900937;0;8.09496021270752;0;0;13238.6675133705;145.121954860496;0;12800.881242001;133.006844692872;0;6.838940143585205;0;0;13243.8538721277;145.53479386299;0;692.92624850875;1335.90363894248;0;0.974311911869254;0.000411225246538405;3623.0726865852;6.19319551218947;2603832513138018;0.0000247975890572442;-7.50603757238348e-9;0.000022572146517436;6314230266;2;53.9075012207;53989.2805771444;NULL;110.016316252631;-88.3525920042386
2603832513169783;110.095624088312;-88.3542541348475;12649452611507;NULL;0;714.37082928607;1321.84507309567;0.411805166450879;NULL;0.116294266381974;0;0;0;0;0;0;0;0;714.064775261732;1321.58879250121;NULL;NULL;NULL;0;714.487449582281;1321.47386913739;NULL;NULL;NULL;0;5.57708672723533;1.04650046135294;-0.0423540576557372;4.06666657302043;NULL;NULL;0.381657711504126;NULL;0.143186664723236;0;714.29560162844;1321.8996363622;NULL;NULL;NULL;0;0;0;0;0;356.769744907115;49.4704744740951;0;8.097359657287598;0;0;623.963301122189;135.595830524675;0;550.138450557121;99.4615132178568;0;7.033060073852539;0;0;640.407287158186;135.883739310618;0;714.501539630332;1321.90048161269;1;0.974500923304805;0.000411225246538405;111.428265960472;1.95329273209748;2603832513138046;0.0182365671137407;-0.0000179029041264489;0.0645865074414796;6314230266;2;53.9075012207;53989.2805771444;NULL;110.095624088312;-88.3542541348475
2603832513169782;110.288334198098;-88.3558697893489;12649452605287;NULL;0;745.716944556052;1280.11118116333;0.327506023941456;NULL;0.126596907952284;0;0;0;0;0;0;0;0;745.931102205614;1279.38650080366;NULL;NULL;NULL;0;745.837416753973;1280.05507084958;NULL;NULL;NULL;0;11.4871268164357;3.34320616177202;3.06836344051445;5.60750627320148;NULL;NULL;1.01604886413237;NULL;0.474977792087893;0;745.629029844278;1279.93450825591;NULL;NULL;NULL;0;0;0;0;0;540.306132507761;49.9159784122891;0;8.104280471801758;0;0;1201.11561001837;136.027167187341;0;1490.19548226861;153.599706760456;0;6.837369918823242;0;0;1190.1481715515;136.437317648893;0;746.001453601213;1279.942623924;1;0.975132210695811;0.000411225246538405;209.447706756213;2.06951498907734;2603832513138084;0.0198521698484125;-0.0000145771322413214;0.0513636954554212;6314230266;2;53.9075012207;53989.2805771444;NULL;110.288334198098;-88.3558697893489
